,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
26979,29176086,620701914554,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578891135.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,794.0,,,,
26980,29184428,620701922896,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578899477.0,,,1435.0,354.0,1289.0,316.0,1582.0,392.0,"0,26835","-0,02144","-0,96308","0,32012","0,00505","-0,94736","3,07","3,18",Valid,Valid,"231,0","96,3","438,2","293,1","105,1","415,9","353,2","86,6","433,7","107,3","0,8817","0,3280","0,7638","0,2929","0,9997","0,3631",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,821.0,,,,
26981,29192757,620701931225,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578907806.0,,,1438.0,348.0,1294.0,302.0,1582.0,393.0,"0,27141","-0,02922","-0,96202","0,31937","0,00567","-0,94761",,,Valid,Valid,"231,0","96,1","438,6","293,3","104,9","416,0","354,8","82,8","433,5","107,4","0,8838","0,3218","0,7685","0,2801","0,9991","0,3635",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,821.0,,,,
26982,29201114,620701939582,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578916163.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,795.0,,,,
26983,29209416,620701947884,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578924464.0,,,1588.0,402.0,,,1588.0,402.0,,,,"0,32265","0,01192","-0,94644",,"3,26",Invalid,Valid,,,,"293,2","104,8","416,6",,,"435,2","110,1",,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,822.0,,,,
26984,29217749,620701956217,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578932797.0,,,1442.0,354.0,1296.0,308.0,1588.0,399.0,"0,27179","-0,02468","-0,96204","0,32249","0,01018","-0,94652",,,Valid,Valid,"231,0","95,7","439,5","293,3","104,7","416,7","355,1","84,4","435,3","109,2","0,8870","0,3275","0,7696","0,2856",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,822.0,,,,
26985,29226081,620701964549,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578941129.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,796.0,,,,
26986,29234425,620701972893,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578949473.0,,,1441.0,354.0,1296.0,308.0,1587.0,399.0,"0,27146","-0,02414","-0,96215","0,32153","0,01077","-0,94684","3,13","3,28",Valid,Valid,"230,9","95,4","440,2","293,3","104,6","417,1","355,1","84,4","434,9","109,3","0,8865","0,3277","0,7696","0,2856",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,823.0,,,,
26987,29242783,620701981251,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578957831.0,,,1274.0,319.0,1274.0,319.0,,,"0,25979","-0,01915","-0,96547",,,,,,Valid,Invalid,"231,0","96,0","438,8",,,,"349,1","87,3",,,"0,7520","0,2954","0,7520","0,2954",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,823.0,,,,
26988,29251115,620701989583,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578966163.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,797.0,,,,
26989,29259411,620701997879,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578974458.0,,,1582.0,398.0,,,1582.0,398.0,,,,"0,32182","0,00601","-0,94678",,"3,21",Invalid,Valid,,,,"292,9","106,2","413,7",,,"433,5","108,9","0,9993","0,3683",,,"0,9993","0,3683",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,824.0,,,,
26990,29267745,620702006213,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578982792.0,,,1437.0,361.0,1295.0,311.0,1579.0,410.0,"0,27312","-0,02724","-0,96160","0,32090","0,01287","-0,94703",,,Valid,Valid,"231,1","97,4","435,8","292,9","106,7","412,6","354,9","85,1","432,7","112,3","0,8829","0,3339","0,7690","0,2879","0,9969","0,3798",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,824.0,,,,
26991,29276077,620702014545,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578991124.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,798.0,,,,
26992,29284469,620702022937,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11578999516.0,,,1426.0,358.0,1282.0,311.0,1570.0,405.0,"0,26665","-0,02919","-0,96335","0,31769","0,00749","-0,94817","3,31","3,09",Valid,Valid,"231,2","98,2","434,4","292,6","107,5","411,1","351,4","85,0","430,4","110,7","0,8744","0,3311","0,7587","0,2877","0,9900","0,3746",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,825.0,,,,
26993,29292776,620702031244,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579007822.0,,,1289.0,327.0,1289.0,327.0,,,"0,27077","-0,02008","-0,96243",,,,,,Valid,Invalid,"231,2","98,5","433,6",,,,"353,2","89,4",,,"0,7640","0,3025","0,7640","0,3025",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,825.0,,,,
26994,29301108,620702039576,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579016154.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,799.0,,,,
26995,29309457,620702047925,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579024504.0,,,1567.0,420.0,,,1567.0,420.0,,,,"0,31784","0,01501","-0,94803",,"3,14",Invalid,Valid,,,,"292,4","108,4","409,2",,,"429,5","114,9","0,9876","0,3886",,,"0,9876","0,3886",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,826.0,,,,
26996,29317832,620702056300,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579032878.0,,,1271.0,332.0,1271.0,332.0,,,"0,26149","-0,01842","-0,96503",,,,,,Valid,Invalid,"231,3","99,2","432,0",,,,"348,3","91,0",,,"0,7496","0,3077","0,7496","0,3077",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,826.0,,,,
26997,29326073,620702064541,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579041119.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,800.0,,,,
26998,29334419,620702072887,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579049465.0,,,1570.0,432.0,,,1570.0,432.0,,,,"0,32062","0,02147","-0,94696",,"3,15",Invalid,Valid,,,,"292,2","109,1","407,7",,,"430,2","118,3","0,9896","0,4004",,,"0,9896","0,4004",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,827.0,,,,
26999,29342782,620702081250,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579057828.0,,,1425.0,380.0,1290.0,327.0,1560.0,433.0,"0,27271","-0,02277","-0,96183","0,31563","0,02179","-0,94863",,,Valid,Valid,"231,3","99,8","430,7","292,2","109,3","407,1","353,4","89,6","427,7","118,6","0,8734","0,3522","0,7646","0,3031","0,9821","0,4013",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,827.0,,,,
27000,29351097,620702089565,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579066142.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,801.0,,,,
27001,29359401,620702097869,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579074446.0,,,1564.0,437.0,,,1564.0,437.0,,,,"0,31853","0,02330","-0,94763",,"3,20",Invalid,Valid,,,,"292,1","109,6","406,6",,,"428,7","119,6","0,9853","0,4048",,,"0,9853","0,4048",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,828.0,,,,
27002,29367734,620702106202,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579082779.0,,,1428.0,392.0,1288.0,341.0,1567.0,442.0,"0,27234","-0,01526","-0,96208","0,32029","0,02614","-0,94696",,,Valid,Valid,"231,4","100,2","429,8","292,1","109,8","406,1","353,0","93,4","429,5","121,0","0,8754","0,3626","0,7635","0,3159","0,9874","0,4093",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,828.0,,,,
27003,29376067,620702114535,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579091112.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,802.0,,,,
27004,29384412,620702122880,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579099456.0,,,1419.0,393.0,1276.0,340.0,1562.0,445.0,"0,26534","-0,01691","-0,96401","0,31789","0,02755","-0,94773","3,33","3,20",Valid,Valid,"231,4","100,5","429,5","292,0","110,1","405,7","349,6","92,9","428,1","121,9","0,8683","0,3634","0,7534","0,3144","0,9833","0,4124",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,829.0,,,,
27005,29392744,620702131212,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579107789.0,,,1423.0,390.0,1273.0,344.0,1572.0,436.0,"0,26397","-0,01453","-0,96442","0,32411","0,02149","-0,94578",,,Valid,Valid,"231,4","100,6","429,1","292,0","110,2","405,3","348,8","94,1","430,9","119,4","0,8714","0,3612","0,7512","0,3184","0,9916","0,4040",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,829.0,,,,
27006,29401115,620702139583,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579116159.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,803.0,,,,
27007,29409398,620702147866,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579124442.0,,,1419.0,389.0,1268.0,344.0,1570.0,434.0,"0,26160","-0,01525","-0,96506","0,32310","0,01919","-0,94617","3,28","3,17",Valid,Valid,"231,4","100,8","428,9","291,9","110,5","405,0","347,7","94,0","430,2","118,7","0,8686","0,3598","0,7477","0,3181","0,9896","0,4016",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,830.0,,,,
27008,29417762,620702156230,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579132806.0,,,1414.0,398.0,1271.0,348.0,1557.0,449.0,"0,26329","-0,01279","-0,96463","0,31578","0,02867","-0,94840",,,Valid,Valid,"231,4","100,9","428,6","291,9","110,6","404,7","348,4","95,2","426,7","122,8","0,8645","0,3687","0,7498","0,3220","0,9792","0,4155",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,830.0,,,,
27009,29426086,620702164554,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579141130.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,804.0,,,,
27010,29434432,620702172900,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579149475.0,,,1560.0,458.0,,,1560.0,458.0,,,,"0,31798","0,03382","-0,94749",,"3,23",Invalid,Valid,,,,"291,9","110,8","404,5",,,"427,6","125,2","0,9819","0,4237",,,"0,9819","0,4237",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,831.0,,,,
27011,29442731,620702181199,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579157774.0,,,1413.0,398.0,1266.0,347.0,1560.0,450.0,"0,26076","-0,01403","-0,96530","0,31816","0,02864","-0,94761",,,Valid,Valid,"231,4","101,1","428,2","291,9","110,8","404,2","347,1","94,9","427,6","123,1","0,8639","0,3687","0,7460","0,3210","0,9819","0,4163",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,831.0,,,,
27012,29451064,620702189532,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579166107.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,805.0,,,,
27013,29459432,620702197900,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579174475.0,,,1407.0,399.0,1259.0,351.0,1555.0,447.0,"0,25682","-0,01198","-0,96639","0,31557","0,02685","-0,94852","3,28","3,19",Valid,Valid,"231,4","101,2","428,0","291,8","111,0","404,1","345,2","95,9","426,2","122,5","0,8592","0,3694","0,7405","0,3246","0,9779","0,4143",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,832.0,,,,
27014,29467756,620702206224,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579182798.0,,,1408.0,407.0,1259.0,353.0,1557.0,460.0,"0,25684","-0,01036","-0,96640","0,31651","0,03501","-0,94794",,,Valid,Valid,"231,4","101,3","427,8","291,8","111,0","403,8","345,1","96,7","426,7","126,0","0,8597","0,3767","0,7403","0,3272","0,9792","0,4262",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,832.0,,,,
27015,29476056,620702214524,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579191099.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,806.0,,,,
27016,29484389,620702222857,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579199432.0,,,1410.0,411.0,1265.0,363.0,1556.0,460.0,"0,26007","-0,00461","-0,96558","0,31599","0,03425","-0,94814","3,39","3,20",Valid,Valid,"231,4","101,4","427,7","291,8","111,2","403,8","346,7","99,3","426,3","125,8","0,8615","0,3808","0,7448","0,3361","0,9782","0,4255",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,833.0,,,,
27017,29492751,620702231219,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579207793.0,,,1413.0,412.0,1267.0,369.0,1560.0,454.0,"0,26157","-0,00088","-0,96518","0,31869","0,03066","-0,94736",,,Valid,Valid,"231,4","101,4","427,5","291,8","111,2","403,5","347,3","101,0","427,5","124,2","0,8641","0,3810","0,7466","0,3417","0,9817","0,4203",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,833.0,,,,
27018,29501055,620702239523,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579216097.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,807.0,,,,
27019,29509389,620702247857,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579224431.0,,,1416.0,412.0,1273.0,374.0,1559.0,450.0,"0,26478","0,00196","-0,96431","0,31845","0,02782","-0,94753","3,51","3,13",Valid,Valid,"231,4","101,4","427,5","291,7","111,2","403,5","348,8","102,3","427,3","123,1","0,8661","0,3813","0,7511","0,3462","0,9810","0,4165",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,834.0,,,,
27020,29517720,620702256188,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579232761.0,,,1416.0,409.0,1274.0,371.0,1557.0,448.0,"0,26568","0,00007","-0,96406","0,31763","0,02665","-0,94784",,,Valid,Valid,"231,4","101,4","427,3","291,7","111,2","403,2","349,1","101,5","426,8","122,6","0,8659","0,3790","0,7520","0,3433","0,9797","0,4147",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,834.0,,,,
27021,29526082,620702264550,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579241124.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,808.0,,,,
27022,29534417,620702272885,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11579249458.0,,,1411.0,406.0,1263.0,360.0,1559.0,453.0,"0,25912","-0,00694","-0,96582","0,31894","0,02984","-0,94731","3,33","3,19",Valid,Valid,"231,4","101,5","427,2","291,6","111,3","403,3","346,0","98,4","427,4","124,0","0,8622","0,3764","0,7430","0,3331","0,9813","0,4197",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,835.0,,,,
